,tmp36,mcp9808
timestamp,temperature C,temperature C
623.0053231716156,-21.031461148648646,-17.875
624.0035901069641,-21.292757601351347,-17.9375
625.0037519931793,-21.118559966216218,-18.0
626.0024721622467,-20.770164695945944,-17.9375
627.0007700920105,-21.205658783783782,-18.0
628.0055379867554,-20.85726351351351,-17.9375
629.003947019577,-20.94436233108108,-17.9375
630.0009891986847,-20.94436233108108,-18.0
631.0033340454102,-21.031461148648646,-18.0
632.0030500888824,-21.031461148648646,-18.0
633.0052931308746,-21.031461148648646,-18.0
634.0003361701965,-20.85726351351351,-17.9375
635.0011641979218,-20.68306587837838,-17.625
636.000303030014,-19.463682432432428,-17.1875
637.0023682117462,-18.766891891891888,-16.875
638.0035121440887,-18.592694256756758,-16.6875
639.0054290294647,-17.286211993243242,-16.3125
640.004408121109,-15.979729729729726,-15.375
641.0059530735016,-14.49904983108108,-14.4375
642.0000901222229,-14.063555743243242,-14.4375
643.000195980072,-13.889358108108105,-14.3125
644.0043749809265,-13.366765202702702,-14.0625
645.0030581951141,-12.669974662162161,-13.8125
646.001561164856,-12.234480574324323,-13.4375
647.0003821849823,-11.886085304054049,-13.1875
648.0056211948395,-11.798986486486484,-12.9375
649.0037200450897,-11.363492398648646,-12.75
650.0008490085602,-10.57960304054054,-12.625
651.0013020038605,-10.405405405405403,-12.3125
652.001091003418,-10.05701013513513,-12.25
653.0017411708832,-9.8828125,-12.0
654.0045251846313,-9.795713682432428,-11.75
655.0016729831696,-8.92472550675675,-11.5625
656.0010180473328,-8.92472550675675,-11.375
657.0037491321564,-8.402132601351347,-11.1875
658.0032341480255,-8.663429054054049,-10.9375
659.0006899833679,-8.140836148648646,-10.6875
660.0012171268463,-7.53114442567567,-10.5
661.0054271221161,-7.444045608108105,-10.3125
662.003427028656,-7.444045608108105,-10.0625
663.0020132064819,-6.83435388513513,-10.0
664.0042841434479,-6.747255067567565,-9.8125
665.0013380050659,-6.573057432432428,-9.75
666.0004341602325,-6.747255067567565,-9.5625
667.0030670166016,-5.789168074324323,-9.375
668.0050711631775,-6.921452702702702,-9.25
669.0013329982758,-5.96336570945946,-9.125
670.0026371479034,-5.440772804054049,-9.0625
671.0013241767883,-5.789168074324323,-8.875
672.0051310062408,-5.789168074324323,-8.8125
673.0043771266937,-5.789168074324323,-8.625
674.0013320446014,-5.266575168918919,-8.4375
675.0016541481018,-5.179476351351347,-8.125
676.0038731098175,-4.656883445945944,-8.0
677.0058550834656,-4.482685810810807,-7.875
678.0038909912109,-4.395586993243242,-7.8125
679.0034370422363,-4.221389358108105,-7.625
680.0057611465454,-4.221389358108105,-7.4375
681.0051641464233,-3.8729940878378315,-7.25
682.0006811618805,-3.8729940878378315,-7.125
683.0032601356506,-3.0891047297297263,-7.0
684.0036141872406,-3.4375,-6.875
685.0060420036316,-3.0891047297297263,-6.625
686.005481004715,-2.9149070945945894,-6.5
687.0006251335144,-2.6536106418918877,-6.3125
688.0062091350555,-2.9149070945945894,-6.1875
689.0010130405426,-2.305215371621621,-6.0
690.0005900859833,-2.218116554054049,-5.875
691.0055921077728,-2.305215371621621,-5.8125
692.0035090446472,-2.0439189189189193,-5.6875
693.0028190612793,-1.7826224662162105,-5.5
694.0052120685577,-1.5213260135135087,-5.375
695.005035161972,-1.172930743243242,-5.25
696.0032351016998,-1.7826224662162105,-5.125
697.0054321289062,-1.5213260135135087,-5.0
698.0024261474609,-1.172930743243242,-4.8125
699.0004680156708,-0.9987331081081052,-4.6875
700.0022251605988,-1.172930743243242,-4.6875
701.0002131462097,-0.47614020270270174,-4.6875
702.0041651725769,-0.7374366554054035,-4.5
703.0029270648956,-0.6503378378378315,-4.25
704.0046679973602,-0.5632390202702666,-4.1875
705.0027980804443,-0.38904138513512976,-4.0625
706.003623008728,-0.12774493243242802,-3.9375
707.0028190612793,-0.21484375,-3.8125
708.0023701190948,-0.040646114864863137,-3.75
709.0039520263672,0.13355152027027373,-3.6875
710.000648021698,0.04645270270270885,-3.5
711.0043079853058,0.2206503378378386,-3.4375
712.0056409835815,0.3077491554054106,-3.3125
713.0035359859467,0.3077491554054106,-3.1875
714.0037531852722,0.7432432432432492,-3.125
715.0052890777588,0.48194679054054035,-3.0625
716.0050921440125,0.7432432432432492,-2.875
717.0029630661011,0.8303420608108141,-2.75
718.0026881694794,1.4400337837837895,-2.75
719.0046260356903,1.0916385135135158,-2.625
720.0045900344849,1.1787373310810807,-2.5
721.0041830539703,1.004539695945951,-2.3125
722.0062961578369,1.5271326013513544,-2.25
723.0019450187683,1.2658361486486527,-2.1875
724.0001971721649,1.2658361486486527,-2.125
725.003870010376,1.7013302364864913,-2.0625
726.003228187561,1.8755278716216282,-1.875
727.0055871009827,2.3981207770270316,-1.75
728.0063409805298,1.6142314189189193,-1.6875
729.0026149749756,1.8755278716216282,-1.6875
730.0006990432739,2.13682432432433,-1.5625
731.0044991970062,2.3110219594594597,-1.5
732.0047101974487,2.3110219594594597,-1.375
733.001540184021,2.13682432432433,-1.25
734.0019271373749,2.4852195945945965,-1.125
735.0047121047974,2.4852195945945965,-1.0
736.00248503685,2.7465160472972983,-1.0
737.0002021789551,2.7465160472972983,-0.8125
738.003121137619,2.6594172297297334,-0.8125
739.0041069984436,3.0078125,-0.75
740.0025260448456,3.094911317567572,-0.625
741.0025990009308,2.7465160472972983,-0.5
742.0020890235901,3.182010135135137,-0.4375
743.0041561126709,3.6175042229729755,-0.375
744.0016031265259,3.4433065878378386,-0.25
745.0056800842285,3.094911317567572,-0.1875
746.0015699863434,3.3562077702702737,-0.0625
747.0022370815277,3.6175042229729755,0.0
748.0029530525208,2.920713682432435,0.125
749.0033950805664,3.878800675675677,0.1875
750.0038061141968,3.5304054054054106,0.25
751.0028700828552,3.5304054054054106,0.3125
752.0037701129913,3.7046030405405403,0.4375
753.0021162033081,3.4433065878378386,0.5625
754.0002009868622,3.7917018581081123,0.625
755.0017991065979,3.3562077702702737,0.6875
756.0047671794891,4.140097128378379,0.8125
757.0038940906525,3.7046030405405403,0.875
758.0037729740143,4.6626900337837895,0.9375
759.001373052597,3.7917018581081123,1.0
760.0048630237579,4.227195945945951,1.0
761.0054180622101,4.314294763513516,1.0625
762.0000851154327,4.052998310810814,1.125
763.0034520626068,4.401393581081088,1.1875
764.0013980865479,4.749788851351354,1.25
765.0033180713654,4.488492398648653,1.4375
766.0036811828613,4.6626900337837895,1.4375
767.0035221576691,4.488492398648653,1.4375
768.0045311450958,4.749788851351354,1.5625
769.0028700828552,4.749788851351354,1.625
770.0025970935822,4.575591216216218,1.75
771.0057640075684,5.185282939189193,1.8125
772.0014111995697,4.6626900337837895,1.875
773.0029201507568,5.011085304054056,1.9375
774.0009381771088,5.272381756756758,2.0625
775.0044150352478,5.098184121621628,2.125
776.0043029785156,5.098184121621628,2.1875
777.0011651515961,5.098184121621628,2.3125
778.0052990913391,5.272381756756758,2.375
779.0047161579132,5.446579391891895,2.4375
780.0040299892426,5.185282939189193,2.5625
781.0044519901276,5.7949746621621685,2.625
782.0017809867859,5.620777027027032,2.6875
783.0051829814911,5.53367820945946,2.8125
784.0005540847778,5.53367820945946,2.8125
785.0012550354004,5.882073479729733,2.875
786.0050640106201,6.05627111486487,2.9375
787.0021259784698,5.7078758445945965,3.0
788.003692150116,5.7078758445945965,3.0625
789.0018022060394,6.143369932432435,3.125
790.006373167038,6.05627111486487,3.1875
791.00239610672,6.491765202702709,3.25
792.0027720928192,6.143369932432435,3.3125
793.001766204834,6.143369932432435,3.3125
794.0037651062012,6.143369932432435,3.4375
795.0043551921844,6.317567567567572,3.5
796.0011711120605,6.23046875,3.5625
797.0004720687866,6.404666385135137,3.625
798.0029530525208,6.753061655405411,3.6875
799.0002000331879,6.578864020270274,3.75
800.0009610652924,7.014358108108112,3.75
801.0042021274567,6.578864020270274,3.875
802.0003921985626,6.491765202702709,3.9375
803.0053770542145,6.143369932432435,4.0
804.0012099742889,6.9272592905405475,4.0
805.0023221969604,6.8401604729729755,4.0625
806.0024230480194,7.014358108108112,4.125
807.0043540000916,6.578864020270274,4.1875
808.0050821304321,7.275654560810814,4.25
809.0025889873505,6.753061655405411,4.3125
810.0016570091248,7.014358108108112,4.25
811.0042700767517,6.8401604729729755,4.3125
812.0007290840149,7.275654560810814,4.3125
813.0030071735382,6.578864020270274,4.4375
814.0024271011353,7.014358108108112,4.4375
815.0036160945892,7.188555743243249,4.5625
816.0025501251221,7.188555743243249,4.5625
817.004163980484,7.275654560810814,4.625
818.0011811256409,7.275654560810814,4.625
819.0013201236725,7.101456925675677,4.75
820.0046801567078,7.275654560810814,4.75
821.0062232017517,7.275654560810814,4.8125
822.0046310424805,7.711148648648653,4.875
823.0050301551819,7.8853462837837895,4.9375
824.0029201507568,7.624049831081088,5.0
825.0010201931,7.536951013513516,5.0625
826.0033299922943,7.972445101351354,5.0625
827.0018560886383,7.8853462837837895,5.125
828.0020890235901,7.711148648648653,5.1875
829.0057950019836,7.711148648648653,5.25
830.0008471012115,7.536951013513516,5.3125
831.0037260055542,7.972445101351354,5.375
832.0011031627655,7.8853462837837895,5.375
833.0030560493469,7.362753378378379,5.4375
834.0019731521606,7.536951013513516,5.4375
835.0008380413055,7.798247466216218,5.5
836.0010411739349,7.711148648648653,5.5625
837.002384185791,8.146642736486491,5.625
838.0045921802521,7.972445101351354,5.6875
839.0039250850677,7.972445101351354,5.6875
840.0038189888,8.233741554054056,5.75
841.0040800571442,7.711148648648653,5.75
842.0028531551361,7.972445101351354,5.8125
843.0023930072784,8.320840371621628,5.875
844.003870010376,8.407939189189193,5.9375
845.0034852027893,8.233741554054056,5.9375
846.0010781288147,8.320840371621628,6.0
847.0030970573425,8.58213682432433,6.0625
848.0052840709686,8.58213682432433,6.0625
849.0009272098541,8.407939189189193,6.125
850.0036799907684,8.407939189189193,6.125
851.0007841587067,8.320840371621628,6.1875
852.0039250850677,8.495038006756758,6.25
853.004063129425,8.407939189189193,6.25
854.0009570121765,8.843433277027032,6.3125
855.0057661533356,8.58213682432433,6.3125
856.0043060779572,8.407939189189193,6.375
857.0033850669861,8.930532094594597,6.5
858.0022950172424,8.843433277027032,6.5
859.0008051395416,8.75633445945946,6.5625
860.0004570484161,9.27892736486487,6.5625
861.0059010982513,9.017630912162161,6.5625
862.00026512146,8.843433277027032,6.625
863.0007131099701,8.669235641891895,6.6875
864.0052120685577,9.104729729729726,6.75
865.0052440166473,8.843433277027032,6.75
866.0002131462097,9.366026182432435,6.75
867.0018911361694,8.843433277027032,6.8125
868.0018591880798,9.27892736486487,6.8125
869.0033650398254,9.191828547297305,6.875
870.0010499954224,9.017630912162161,6.875
871.0017189979553,8.930532094594597,6.9375
872.000550031662,9.540223817567565,7.0
873.0008211135864,9.27892736486487,7.0
874.0049061775208,9.366026182432435,7.0625
875.003828048706,9.366026182432435,7.125
876.0029451847076,9.366026182432435,7.125
877.004476070404,9.540223817567565,7.125
878.0045011043549,9.888619087837839,7.1875
879.0011410713196,9.627322635135144,7.25
880.0009469985962,9.104729729729726,7.25
881.001718044281,9.27892736486487,7.25
882.0052211284637,9.366026182432435,7.25
883.0046091079712,9.888619087837839,7.375
884.0028641223907,9.801520270270274,7.5
885.000461101532,10.062816722972983,7.5
886.0037159919739,10.062816722972983,7.5625
887.0035421848297,10.062816722972983,7.625
888.0006940364838,10.149915540540547,7.75
889.0053000450134,10.498310810810821,7.8125
890.0032811164856,10.324113175675677,7.8125
891.0037050247192,10.149915540540547,7.875
892.0059881210327,10.324113175675677,7.9375
893.0019881725311,10.672508445945951,8.0625
894.0023369789124,10.411211993243242,8.0625
895.0025110244751,10.672508445945951,8.125
896.005047082901,11.10800253378379,8.1875
897.0053160190582,10.933804898648646,8.25
898.0035881996155,10.933804898648646,8.3125
899.0053141117096,11.369298986486484,8.375
900.0047969818115,11.020903716216225,8.375
901.0016000270844,11.10800253378379,8.5
902.0013530254364,10.933804898648646,8.5
903.0049240589142,11.456397804054063,8.5
904.0024571418762,11.456397804054063,8.5625
905.0026121139526,11.630595439189193,8.6875
906.0009100437164,11.630595439189193,8.75
907.0050990581512,11.717694256756758,8.75
908.005038022995,11.891891891891902,8.8125
909.0023200511932,11.804793074324323,8.875
910.0017850399017,11.978990709459467,8.9375
911.0001411437988,11.978990709459467,8.9375
912.0038020610809,12.153188344594597,9.0
913.0020689964294,12.153188344594597,9.0625
914.0011031627655,12.50158361486487,9.125
915.0053060054779,12.32738597972974,9.1875
916.0041110515594,12.153188344594597,9.1875
917.0015420913696,12.414484797297305,9.25
918.00244307518,12.50158361486487,9.25
919.0045351982117,12.414484797297305,9.3125
920.0051321983337,12.588682432432435,9.3125
921.0049841403961,13.024176520270274,9.4375
922.0015261173248,12.762880067567565,9.4375
923.0028960704803,11.10800253378379,9.5
924.0014719963074,12.849978885135144,9.5625
925.0011839866638,12.849978885135144,9.625
926.0052390098572,12.762880067567565,9.6875
927.0020670890808,12.762880067567565,9.6875
928.0049312114716,13.111275337837839,9.75
929.0008320808411,13.111275337837839,9.75
930.0002691745758,13.111275337837839,9.8125
931.0036070346832,13.285472972972983,9.875
932.0024271011353,13.372571790540547,9.9375
933.0039341449738,13.111275337837839,9.9375
934.0023231506348,13.285472972972983,10.0
935.0058560371399,13.459670608108112,10.0
936.0059640407562,13.372571790540547,10.125
937.0021090507507,13.633868243243242,10.125
938.0040881633759,13.546769425675677,10.1875
939.0028121471405,13.808065878378386,10.25
940.0041100978851,13.546769425675677,10.3125
941.003424167633,13.808065878378386,10.375
942.0026321411133,13.982263513513516,10.375
943.005261182785,13.546769425675677,10.4375
944.004429101944,13.546769425675677,10.5
945.0006470680237,13.895164695945951,10.5625
946.002375125885,14.243559966216225,10.5625
947.0001041889191,14.243559966216225,10.625
948.0040690898895,14.156461148648646,10.6875
949.0053629875183,14.417757601351354,10.8125
950.0033390522003,14.06936233108108,10.8125
951.0031771659851,14.06936233108108,10.875
952.0043470859528,14.243559966216225,10.9375
953.0006589889526,14.06936233108108,11.0
954.0047640800476,14.417757601351354,11.0
955.0047559738159,14.853251689189193,11.0625
956.0003890991211,14.156461148648646,11.125
957.0034251213074,14.766152871621628,11.1875
958.0010662078857,14.591955236486484,11.1875
959.0009710788727,15.462943412162161,11.25
960.0043420791626,14.679054054054063,11.3125
961.0054380893707,15.201646959459467,11.375
962.000815153122,14.50485641891892,11.4375
963.003977060318,14.591955236486484,11.5
964.0037100315094,14.940350506756758,11.5
965.0053431987762,14.940350506756758,11.5625
966.000675201416,15.201646959459467,11.625
967.0033299922943,15.55004222972974,11.75
968.0006241798401,15.201646959459467,11.8125
969.0013251304626,15.114548141891902,11.8125
970.0047969818115,15.375844594594597,11.875
971.0008051395416,15.288745777027032,11.9375
972.0043201446533,15.114548141891902,12.0625
973.0043652057648,15.288745777027032,12.0
974.0038051605225,15.462943412162161,12.125
975.0039811134338,15.637141047297305,12.1875
976.0008671283722,16.15973395270271,12.1875
977.0021080970764,15.637141047297305,12.25
978.0031831264496,15.462943412162161,12.3125
979.0015730857849,15.637141047297305,12.3125
980.0007781982422,15.55004222972974,12.375
981.005163192749,16.15973395270271,12.375
982.0028011798859,15.637141047297305,12.4375
983.0034561157227,15.8984375,12.5
984.0032031536102,14.853251689189193,12.5625
985.0042991638184,15.985536317567565,12.625
986.0057420730591,15.72423986486487,12.625
987.0054180622101,15.985536317567565,12.75
988.005312204361,15.637141047297305,12.75
989.0036170482635,16.246832770270274,12.75
990.0040800571442,16.15973395270271,12.875
991.0026850700378,16.15973395270271,12.875
992.0038380622864,16.15973395270271,12.9375
993.0005609989166,12.762880067567565,13.0
994.0026609897614,16.33393158783784,13.0
995.0054950714111,16.33393158783784,13.125
996.0055401325226,17.204919763513516,13.125
997.0010530948639,16.33393158783784,13.1875
998.0008311271667,16.508129222972983,13.25
999.0016992092133,16.421030405405403,13.3125
1000.0046300888062,15.8984375,13.3125
1001.0026290416718,16.33393158783784,13.3125
1002.0038001537323,16.508129222972983,13.375
1003.002562046051,16.508129222972983,13.375
1004.0015771389008,16.421030405405403,13.5
1005.0014321804047,16.072635135135144,13.5
1006.0040690898895,16.682326858108112,13.5625
1007.0018391609192,16.94362331081082,13.625
1008.0007860660553,17.11782094594595,13.6875
1009.0015690326691,16.421030405405403,13.6875
1010.0020020008087,17.030722128378386,13.75
1011.0020771026611,17.030722128378386,13.75
1012.0007011890411,16.769425675675677,13.875
1013.0009641647339,17.030722128378386,13.875
1014.0012261867523,16.769425675675677,13.875
1015.0007820129395,16.769425675675677,13.9375
1016.0023419857025,17.030722128378386,14.0
1017.0008640289307,16.94362331081082,14.0
1018.0041100978851,16.94362331081082,14.0
1019.0022420883179,16.856524493243242,14.0625
1020.0047609806061,17.29201858108108,14.125
1021.0040831565857,17.030722128378386,14.1875
1022.003023147583,17.030722128378386,14.25
1023.0020110607147,17.29201858108108,14.25
1024.0019781589508,17.030722128378386,14.3125
1025.000422000885,17.030722128378386,14.25
1026.0042669773102,16.94362331081082,14.375
1027.0014162063599,17.640413851351354,14.375
1028.0056850910187,17.204919763513516,14.375
1029.0004200935364,17.030722128378386,14.4375
1030.0038521289825,17.379117398648646,14.5
1031.004559993744,17.466216216216225,14.5
1032.0005450248718,17.72751266891892,14.5625
1033.0018231868744,16.856524493243242,14.5625
1034.0021421909332,17.29201858108108,14.5625
1035.000512123108,17.72751266891892,14.6875
1036.0024139881134,17.55331503378379,14.6875
1037.0009531974792,17.901710304054063,14.6875
1038.0023322105408,17.72751266891892,14.75
1039.005751132965,17.814611486486484,14.8125
1040.0005931854248,17.72751266891892,14.875
1041.0046269893646,17.640413851351354,14.9375
1042.0011630058289,17.72751266891892,14.9375
1043.0012221336365,17.901710304054063,14.9375
1044.0018730163574,17.72751266891892,15.0
1045.0020780563354,18.163006756756758,15.0
1046.0038530826569,17.901710304054063,15.0
1047.0006840229034,17.72751266891892,15.0625
1048.0035121440887,17.640413851351354,15.125
1049.0051469802856,17.988809121621628,15.125
1050.0000879764557,17.72751266891892,15.125
1051.00328207016,18.075907939189193,15.1875
1052.0007700920105,18.250105574324323,15.1875
1053.0036401748657,18.075907939189193,15.25
1054.0007920265198,18.075907939189193,15.25
1055.0050671100616,18.163006756756758,15.3125
1056.0023260116577,18.163006756756758,15.3125
1057.0016691684723,18.163006756756758,15.375
1058.0062789916992,18.337204391891902,15.4375
1059.0008680820465,18.075907939189193,15.5
1060.0057201385498,18.51140202702703,15.5
1061.0002291202545,18.075907939189193,15.5
1062.005410194397,18.250105574324323,15.5
1063.0050070285797,17.72751266891892,15.625
1064.0035150051117,18.424303209459467,15.625
1065.0046331882477,18.163006756756758,15.6875
1066.0030500888824,18.250105574324323,15.6875
1067.00408411026,18.163006756756758,15.6875
1068.0028491020203,18.68559966216216,15.75
1069.0056121349335,18.51140202702703,15.8125
1070.0044031143188,18.424303209459467,15.75
1071.00062417984,18.598500844594597,15.8125
1072.0019590854645,18.598500844594597,15.8125
1073.0037350654602,18.598500844594597,15.875
1074.000823020935,18.424303209459467,15.875
1075.000324010849,18.77269847972974,15.9375
1076.0017030239105,18.424303209459467,15.9375
1077.0038712024689,18.424303209459467,15.875
1078.004613161087,18.859797297297305,15.875
1079.0033240318298,18.77269847972974,15.9375
1080.004642009735,18.598500844594597,15.9375
1081.0038871765137,19.12109375,16.0
1082.0025720596313,18.598500844594597,15.9375
1083.0008091926575,18.424303209459467,16.0
1084.0051860809326,18.859797297297305,16.0625
1085.0059940814972,19.033994932432435,16.0
1086.0020260810852,18.859797297297305,16.125
1087.0033400058746,19.12109375,16.125
1088.0043830871582,18.94689611486487,16.125
1089.0007891654968,19.295291385135144,16.125
1090.0008161067963,18.68559966216216,16.1875
1091.0056819915771,18.94689611486487,16.1875
1092.0024881362915,19.12109375,16.1875
1093.000922203064,19.12109375,16.25
1094.002571105957,19.295291385135144,16.25
1095.001960992813,18.94689611486487,16.25
1096.0036041736603,18.68559966216216,16.3125
1097.002853155136,18.859797297297305,16.3125
1098.0055952072144,19.12109375,16.3125
1099.0012111663818,19.295291385135144,16.375
1100.0032050609589,19.38239020270271,16.3125
1101.0058510303497,19.12109375,16.375
1102.000764131546,19.208192567567565,16.375
1103.0032620429993,18.859797297297305,16.4375
1104.0034091472626,19.469489020270274,16.5
1105.003720998764,19.12109375,16.4375
1106.0003590583801,19.38239020270271,16.5
1107.000717163086,19.12109375,16.5
1108.0046870708466,19.12109375,16.5625
1109.0036611557007,18.94689611486487,16.5625
1110.002235174179,19.033994932432435,16.5625
1111.0004889965057,19.469489020270274,16.625
1112.0020570755005,19.208192567567565,16.625
1113.0005190372467,19.38239020270271,16.625
1114.0038781166077,19.469489020270274,16.625
1115.0001261234283,18.598500844594597,16.625
1116.0012471675873,19.38239020270271,16.75
1117.005874156952,19.295291385135144,16.75
1118.0041680335999,19.817884290540547,16.75
1119.005222082138,19.55658783783784,16.75
1120.0029652118683,20.16627956081082,16.8125
1121.0051951408386,19.12109375,16.8125
1122.0025351047516,19.469489020270274,16.875
1123.0021200180054,19.817884290540547,16.875
1124.0034852027893,19.12109375,16.875
1125.0039520263672,19.295291385135144,16.875
1126.0034840106964,19.469489020270274,16.875
1127.0010061264038,19.295291385135144,16.9375
1128.0033490657806,19.12109375,16.9375
1129.0030970573425,19.12109375,16.9375
1130.005846977234,19.643686655405403,17.0
1131.0047070980072,19.817884290540547,17.0
