time (sec),mcp9808: 1,tmp36: 0
,temperature C,temperature C
663.0060229301453,16.0625,22.5859375
664.0007200241089,16.0625,22.84375
665.0017509460449,16.0625,22.8115234375
666.0051519870758,16.0625,22.84375
667.0044960975647,16.125,22.7470703125
668.0021920204163,16.125,22.650390625
669.0002720355988,16.125,22.8115234375
670.006108045578,16.125,22.84375
671.006185054779,16.125,22.71484375
672.0044770240784,16.125,22.908203125
673.001363992691,16.125,22.84375
674.0025689601898,16.125,22.779296875
675.0035510063171,16.1875,22.908203125
676.0016491413116,16.1875,22.7470703125
677.0020380020142,16.1875,22.8759765625
678.0035419464111,16.25,22.8115234375
679.0037660598755,16.1875,22.779296875
680.000953912735,16.25,22.6826171875
681.0047769546509,16.25,22.7470703125
682.0035390853882,16.25,22.8115234375
683.00128698349,16.3125,22.779296875
684.0015060901642,16.25,22.71484375
685.0045800209045,16.3125,22.779296875
686.0043540000916,16.3125,22.7470703125
687.0005309581757,16.3125,22.6826171875
688.0046699047089,16.375,22.71484375
689.0062100887299,16.3125,22.7470703125
690.0054380893707,16.3125,22.7470703125
691.0005209445953,16.375,22.84375
692.0052070617676,16.375,22.8115234375
693.0028131008148,16.4375,22.779296875
694.0015449523926,16.4375,22.7470703125
695.0008211135864,16.5,22.71484375
696.0053210258484,16.4375,22.779296875
697.0020251274109,16.5,22.6826171875
698.0021369457245,16.5,22.8115234375
699.0055589675903,16.5,22.6826171875
700.0032601356506,16.5,22.8115234375
701.0012481212616,16.5,22.7470703125
702.0055899620056,16.5,22.8115234375
703.0042009353638,16.5625,22.8759765625
704.0024409294128,16.5,22.908203125
705.0019109249115,16.5625,22.8115234375
706.0059649944305,16.5625,22.5859375
707.0039529800415,16.5625,22.650390625
708.0020380020142,16.5625,22.650390625
709.0003199577332,16.5625,22.779296875
710.0045669078827,16.5625,22.779296875
711.0017750263214,16.5625,22.8115234375
712.0038359165192,16.5625,22.779296875
713.0026519298553,16.5625,22.8115234375
714.0010850429535,16.5625,22.8115234375
715.0038630962372,16.625,22.6826171875
716.0039291381836,16.625,22.650390625
717.0049529075623,16.5625,22.8115234375
718.0005130767822,16.625,22.779296875
719.0038480758667,16.625,22.8115234375
720.0003859996796,16.625,22.779296875
721.0049250125885,16.6875,22.8759765625
